date,home_team,away_team,tournament,neutral,elo_diff_pre,outcome
2015-06-16,Grenada,Puerto Rico,FIFA World Cup qualification,False,87.57897029846026,H
2015-06-16,Guam,India,FIFA World Cup qualification,False,-44.50847295940298,H
2015-06-16,Hong Kong,Maldives,FIFA World Cup qualification,False,180.9752084490999,H
2015-06-16,Italy,Portugal,Friendly,True,-18.207933082663885,A
2015-06-17,Brazil,Colombia,Copa América,True,78.70616304307077,A
2015-06-17,Székely Land,County of Nice,CONIFA European Football Cup,False,60.990271243736515,A
2015-06-17,Padania,Romani people,CONIFA European Football Cup,True,182.21654521401842,H
2015-06-18,Székely Land,Felvidék,CONIFA European Football Cup,False,98.49945146358186,A
2015-06-18,Romani people,Ellan Vannin,CONIFA European Football Cup,True,-113.46081486420212,A
2015-06-18,Peru,Venezuela,Copa América,True,-42.36481050848556,H
2015-06-19,Chile,Bolivia,Copa América,False,378.455139300439,H
2015-06-19,Mexico,Ecuador,Copa América,True,107.73036116553112,A
2015-06-19,Felvidék,County of Nice,CONIFA European Football Cup,True,-44.008800038143136,A
2015-06-19,Padania,Ellan Vannin,CONIFA European Football Cup,True,68.91887663009516,H
2015-06-19,Székely Land,Romani people,CONIFA European Football Cup,False,90.11833612538976,A
2015-06-20,Argentina,Jamaica,Copa América,True,497.9460665544948,H
2015-06-20,Uruguay,Paraguay,Copa América,True,191.2747362700925,D
2015-06-20,County of Nice,Ellan Vannin,CONIFA European Football Cup,True,-16.206543252870688,H
2015-06-20,Padania,Felvidék,CONIFA European Football Cup,True,199.14542477320128,H
2015-06-21,County of Nice,Padania,CONIFA European Football Cup,True,-100.17168050903433,A
2015-06-21,Ellan Vannin,Felvidék,CONIFA European Football Cup,True,97.020988875988,D
2015-06-21,Brazil,Venezuela,Copa América,True,307.14283818950526,H
2015-06-21,Colombia,Peru,Copa América,True,275.8716060648451,D
2015-06-24,Chile,Uruguay,Copa América,False,154.52951437407683,H
2015-06-25,Bolivia,Peru,Copa América,True,-98.18340662060086,A
2015-06-26,Argentina,Colombia,Copa América,True,55.13169289531015,D
2015-06-27,Brazil,Paraguay,Copa América,True,304.361184527917,D
2015-06-27,Mexico,Costa Rica,Friendly,True,6.509701125943366,D
2015-06-28,Gibraltar,Gotland,Island Games,True,16.72988407011917,H
2015-06-28,Greenland,Menorca,Island Games,True,-134.52945557143266,D
2015-06-28,Saare County,Åland Islands,Island Games,True,-224.37671028754357,A
2015-06-28,Ynys Môn,Guernsey,Island Games,True,-257.8588257997294,A
2015-06-28,Falkland Islands,Hitra,Island Games,True,-28.886897845072554,H
2015-06-28,Shetland,Isle of Wight,Island Games,True,-152.8856811068997,D
2015-06-28,Western Isles,Isle of Man,Island Games,True,-125.8072853270553,A
2015-06-28,Jersey,Alderney,Island Games,False,792.7179230445299,H
2015-06-29,Isle of Wight,Falkland Islands,Island Games,True,301.7972780346581,H
2015-06-29,Gibraltar,Ynys Môn,Island Games,True,-3.127307434964223,D
2015-06-29,Hitra,Shetland,Island Games,True,-164.92359963205763,A
2015-06-29,Menorca,Saare County,Island Games,True,273.99224887344576,H
2015-06-29,Guernsey,Gotland,Island Games,True,325.673467803691,H
2015-06-29,Jersey,Western Isles,Island Games,False,407.3184308978184,H
2015-06-29,Isle of Man,Alderney,Island Games,True,561.4927929110238,H
2015-06-29,Chile,Peru,Copa América,False,287.9942887169518,H
2015-06-29,Åland Islands,Greenland,Island Games,True,86.78018520621322,A
2015-06-30,Argentina,Paraguay,Copa América,True,296.5727322557882,H
2015-06-30,Jersey,Isle of Man,Island Games,False,234.57098720219165,A
2015-06-30,Falkland Islands,Shetland,Island Games,True,-183.82702304056465,A
2015-06-30,Isle of Wight,Hitra,Island Games,True,327.904032954174,H
2015-06-30,Alderney,Western Isles,Island Games,True,-384.6853567528399,A
2015-06-30,Gotland,Ynys Môn,Island Games,True,-55.26099358446277,A
2015-06-30,Greenland,Saare County,Island Games,True,187.52457194889007,H
2015-06-30,Åland Islands,Menorca,Island Games,True,-73.67405952085869,A
2015-06-30,Gibraltar,Guernsey,Island Games,True,-287.23430352161654,A
2015-07-01,Honduras,Mexico,Friendly,True,-243.94320533189625,D
2015-07-02,Hitra,Alderney,Island Games,True,257.6985970308774,H
2015-07-02,Gotland,Saare County,Island Games,True,166.9671471767058,A
2015-07-02,Falkland Islands,Western Isles,Island Games,True,-132.04265148880813,A
2015-07-02,Gibraltar,Åland Islands,Island Games,True,14.866771756982189,D
2015-07-02,Jersey,Ynys Môn,Island Games,False,292.88412647451923,H
2015-07-02,Isle of Wight,Greenland,Island Games,True,154.76081520162825,A
2015-07-02,Menorca,Guernsey,Island Games,True,-210.9011195728906,A
2015-07-02,Shetland,Isle of Man,Island Games,True,-120.10209860769783,A
2015-07-03,Menorca,Shetland,Island Games,True,92.16445368224026,H
2015-07-03,Peru,Paraguay,Copa América,True,37.06357774082835,H
2015-07-03,Guernsey,Isle of Man,Island Games,True,166.66695856139313,H
2015-07-04,Chile,Argentina,Copa América,False,13.785315245384027,D
2015-07-06,Malawi,Uganda,Friendly,False,-29.059424817803347,H
2015-07-07,Panama,Haiti,Gold Cup,True,191.0708223855861,D
2015-07-07,United States,Honduras,Gold Cup,False,352.19113292609654,H
2015-07-08,Costa Rica,Jamaica,Gold Cup,True,302.63808816357755,D
2015-07-08,El Salvador,Canada,Gold Cup,True,21.993819753848356,D
2015-07-09,Mexico,Cuba,Gold Cup,True,399.3285503189097,H
2015-07-09,Trinidad and Tobago,Guatemala,Gold Cup,True,13.218147050793277,H
2015-07-09,Luhansk PR,Donetsk PR,Friendly,False,99.83303214048283,H
2015-07-10,Honduras,Panama,Gold Cup,True,-95.2618072356886,D
2015-07-10,United States,Haiti,Gold Cup,False,434.61201362281486,H
2015-07-11,Costa Rica,El Salvador,Gold Cup,True,262.8822299788783,D
2015-07-11,Jamaica,Canada,Gold Cup,True,14.172693952383952,H
2015-07-12,Trinidad and Tobago,Cuba,Gold Cup,True,162.9055944489562,H
2015-07-12,Guatemala,Mexico,Gold Cup,True,-341.17528175924986,D
2015-07-13,Honduras,Haiti,Gold Cup,True,81.25941284163991,A
2015-07-13,United States,Panama,Gold Cup,False,279.0395653098665,D
2015-07-14,Canada,Costa Rica,Gold Cup,False,-189.7185850054093,D
2015-07-14,Jamaica,El Salvador,Gold Cup,True,3.343297330270616,H
2015-07-15,Guatemala,Cuba,Gold Cup,True,117.48897465758228,A
2015-07-15,Trinidad and Tobago,Mexico,Gold Cup,True,-215.85958852529257,D
2015-07-18,Haiti,Jamaica,Gold Cup,True,-45.04769454867869,A
2015-07-18,United States,Cuba,Gold Cup,False,510.29919843858715,H
2015-07-19,Mexico,Costa Rica,Gold Cup,True,23.086227658777943,H
2015-07-19,Trinidad and Tobago,Panama,Gold Cup,True,-78.78566984444728,D
2015-07-22,United States,Jamaica,Gold Cup,False,333.3207971528707,A
2015-07-22,Panama,Mexico,Gold Cup,True,-138.38763144100312,A
2015-07-25,United States,Panama,Gold Cup,False,228.60900743409206,D
2015-07-26,Jamaica,Mexico,Gold Cup,True,-186.97436767930776,A
2015-07-31,Seychelles,Madagascar,Indian Ocean Island Games,True,-245.07731306414144,H
2015-07-31,Maldives,Mayotte,Indian Ocean Island Games,True,-233.5050243868052,A
2015-07-31,Réunion,Mauritius,Indian Ocean Island Games,False,531.3447532764603,H
2015-08-02,China,South Korea,EAFF Championship,False,-42.9211700872288,A
2015-08-02,North Korea,Japan,EAFF Championship,True,-216.5836183694919,H
2015-08-02,Seychelles,Maldives,Indian Ocean Island Games,True,-11.769143162792943,A
2015-08-02,Mayotte,Madagascar,Indian Ocean Island Games,True,103.21953349872001,D
2015-08-02,Comoros,Mauritius,Indian Ocean Island Games,True,-39.363542691605744,A
2015-08-04,Maldives,Madagascar,Indian Ocean Island Games,True,-138.7374833030192,A
2015-08-04,Seychelles,Mayotte,Indian Ocean Island Games,True,-274.0509078935261,A
2015-08-04,Réunion,Comoros,Indian Ocean Island Games,False,596.6875877678199,H
2015-08-05,Japan,South Korea,EAFF Championship,True,-40.53916814728814,D
2015-08-05,China,North Korea,EAFF Championship,False,128.12841205063773,H
2015-08-06,Mayotte,Mauritius,Indian Ocean Island Games,True,244.0855788203603,H
2015-08-06,Réunion,Madagascar,Indian Ocean Island Games,False,350.5395840489475,H
2015-08-07,Mauritius,Madagascar,Indian Ocean Island Games,True,-164.23676904804984,H
2015-08-08,Donetsk PR,Luhansk PR,Friendly,False,78.55758025144996,H
2015-08-08,Réunion,Mayotte,Indian Ocean Island Games,False,265.9103783372311,H
2015-08-09,China,Japan,EAFF Championship,False,-29.034116069352876,D
2015-08-09,South Korea,North Korea,EAFF Championship,True,223.33535010057903,D
2015-08-19,Fiji,Tonga,Friendly,False,457.2175360115416,H
2015-08-20,Cambodia,Bhutan,Friendly,False,174.2115827420389,H
2015-08-26,Lebanon,Iraq,Friendly,False,-30.848493000184817,A
2015-08-27,Fiji,American Samoa,Friendly,False,682.6527723566035,H
2015-08-28,United Arab Emirates,Myanmar,Friendly,False,596.3018738792819,H
2015-08-28,Tanzania,Libya,Friendly,True,-197.67188721093817,A
2015-08-28,Oman,Yemen,Friendly,False,415.990159287451,H
2015-08-28,Qatar,Singapore,Friendly,False,371.32745621501726,H
2015-08-28,Rwanda,Ethiopia,Friendly,False,173.92260316455076,H
2015-08-29,Laos,Cambodia,Friendly,True,74.30072664904253,H
2015-08-29,Malaysia,Bangladesh,Friendly,False,253.53560733679456,D
2015-08-30,Niger,Burkina Faso,Friendly,False,-30.716906595033834,D
2015-08-31,Samoa,American Samoa,FIFA World Cup qualification,True,183.1322262753322,H
2015-08-31,Tonga,Cook Islands,FIFA World Cup qualification,False,159.9696905766823,A
2015-08-31,India,Nepal,Friendly,False,257.96263278656124,D
2015-08-31,Lebanon,Palestine,Friendly,False,110.50267627486437,D
2015-09-01,Congo,Ghana,Friendly,False,-110.35157580030182,A
2015-09-02,Cook Islands,Samoa,FIFA World Cup qualification,True,17.511949865545148,H
2015-09-02,Tonga,American Samoa,FIFA World Cup qualification,False,281.15710323827443,A
2015-09-03,Philippines,Maldives,Friendly,False,333.1608431757643,H
2015-09-03,Kuwait,Myanmar,FIFA World Cup qualification,True,326.74265589363176,H
2015-09-03,Netherlands,Iceland,UEFA Euro qualification,False,424.28572696652213,A
2015-09-03,Oman,Turkmenistan,FIFA World Cup qualification,False,310.7316551437418,H
2015-09-03,Qatar,Bhutan,FIFA World Cup qualification,False,834.5078177003544,H
2015-09-03,Uzbekistan,Yemen,FIFA World Cup qualification,False,487.0161153795734,H
2015-09-03,Syria,Singapore,FIFA World Cup qualification,True,235.629850985521,H
2015-09-03,Thailand,Afghanistan,Friendly,False,323.47131005138795,H
2015-09-03,Turkey,Latvia,UEFA Euro qualification,False,344.82116182752975,D
2015-09-03,United Arab Emirates,Malaysia,FIFA World Cup qualification,False,540.2635020452656,H
2015-09-03,South Korea,Laos,FIFA World Cup qualification,False,874.682802424373,H
2015-09-03,Saudi Arabia,Timor-Leste,FIFA World Cup qualification,False,728.0645524816258,H
2015-09-03,Jordan,Kyrgyzstan,FIFA World Cup qualification,False,416.38414920660284,D
2015-09-03,Iran,Guam,FIFA World Cup qualification,False,750.9869354228688,H
2015-09-03,Italy,Malta,UEFA Euro qualification,False,738.8568559401485,H
2015-09-03,Australia,Bangladesh,FIFA World Cup qualification,False,756.912160433719,H
2015-09-03,Bahrain,North Korea,FIFA World Cup qualification,False,25.119717357660875,A
2015-09-03,Belgium,Bosnia and Herzegovina,UEFA Euro qualification,False,262.7745176695869,H
2015-09-03,Bulgaria,Norway,UEFA Euro qualification,False,110.16019390785914,A
2015-09-03,China,Hong Kong,FIFA World Cup qualification,False,462.8041321922842,D
2015-09-03,Azerbaijan,Croatia,UEFA Euro qualification,False,-313.1692860247879,D
2015-09-03,Czech Republic,Kazakhstan,UEFA Euro qualification,False,505.9109106046292,H
2015-09-03,Iraq,Taiwan,FIFA World Cup qualification,True,521.5936220193298,H
2015-09-03,Israel,Andorra,UEFA Euro qualification,False,717.9530766560946,H
2015-09-03,Cyprus,Wales,UEFA Euro qualification,False,-190.83183572435019,A
2015-09-03,Japan,Cambodia,FIFA World Cup qualification,False,934.9674941287219,H
2015-09-04,United States,Peru,Friendly,False,105.31102224336382,H
2015-09-04,Hungary,Romania,UEFA Euro qualification,False,-1.2568281698152077,D
2015-09-04,Saint Vincent and the Grenadines,Aruba,FIFA World Cup qualification,False,271.2130555250069,H
2015-09-04,Jamaica,Nicaragua,FIFA World Cup qualification,False,446.69236896068287,A
2015-09-04,Canada,Belize,FIFA World Cup qualification,False,298.8911672442439,H
2015-09-04,Antigua and Barbuda,Guatemala,FIFA World Cup qualification,False,-63.46418575636994,H
2015-09-04,Venezuela,Honduras,Friendly,False,226.83834605395168,A
2015-09-04,Tonga,Samoa,FIFA World Cup qualification,False,62.96065149588071,A
2015-09-04,Serbia,Armenia,UEFA Euro qualification,False,236.68501124260433,H
2015-09-04,Portugal,France,Friendly,False,79.31707674275731,A
2015-09-04,Grenada,Haiti,FIFA World Cup qualification,False,-180.72538855471726,A
2015-09-04,Gibraltar,Republic of Ireland,UEFA Euro qualification,True,-258.29364784537916,A
2015-09-04,Germany,Poland,UEFA Euro qualification,False,461.6982593813693,H
2015-09-04,Georgia,Scotland,UEFA Euro qualification,False,-161.24262669530708,H
2015-09-04,Faroe Islands,Northern Ireland,UEFA Euro qualification,False,-157.90197385202327,A
2015-09-04,Djibouti,Togo,African Cup of Nations qualification,False,-392.0986363325135,A
2015-09-04,Denmark,Albania,UEFA Euro qualification,False,230.58789203175184,D
2015-09-04,Curaçao,El Salvador,FIFA World Cup qualification,False,-171.4252427890558,A
2015-09-04,American Samoa,Cook Islands,FIFA World Cup qualification,True,-206.9272439241422,H
2015-09-04,Greece,Finland,UEFA Euro qualification,False,186.3669773163017,A
2015-09-05,Russia,Sweden,UEFA Euro qualification,False,44.75985237602458,H
2015-09-05,Rwanda,Ghana,African Cup of Nations qualification,False,-139.4975410220909,A
2015-09-05,San Marino,England,UEFA Euro qualification,False,-893.4728551323294,A
2015-09-05,São Tomé and Príncipe,Morocco,African Cup of Nations qualification,False,-242.99706244008053,A
2015-09-05,Seychelles,Ethiopia,African Cup of Nations qualification,False,-169.02565909878626,D
2015-09-05,Tanzania,Nigeria,African Cup of Nations qualification,False,-266.4954764913184,D
2015-09-05,Spain,Slovakia,UEFA Euro qualification,False,308.76055744844393,H
2015-09-05,Switzerland,Slovenia,UEFA Euro qualification,False,268.8084403247144,H
2015-09-05,Ukraine,Belarus,UEFA Euro qualification,False,343.947841269797,H
2015-09-05,Namibia,Senegal,African Cup of Nations qualification,False,-196.91558388501335,A
2015-09-05,South Sudan,Equatorial Guinea,African Cup of Nations qualification,False,-13.781919142515335,H
2015-09-05,Montenegro,Liechtenstein,UEFA Euro qualification,False,442.8371509036615,H
2015-09-05,Guinea-Bissau,Congo,African Cup of Nations qualification,False,-77.35027912010787,A
2015-09-05,Luxembourg,North Macedonia,UEFA Euro qualification,False,-156.03794073157223,H
2015-09-05,Argentina,Bolivia,Friendly,True,435.73862673325107,H
2015-09-05,Botswana,Burkina Faso,African Cup of Nations qualification,False,-36.89473993279785,H
2015-09-05,Burundi,Niger,African Cup of Nations qualification,False,91.00004777174468,H
2015-09-05,Chile,Paraguay,Friendly,False,373.58652406258375,H
2015-09-05,Comoros,Uganda,African Cup of Nations qualification,False,-369.9825135673991,A
2015-09-05,Austria,Moldova,UEFA Euro qualification,False,451.06727368615975,H
2015-09-05,Estonia,Lithuania,UEFA Euro qualification,False,178.66140057074517,H
2015-09-05,Gabon,Sudan,Friendly,False,230.62511804849237,H
2015-09-05,Mauritania,South Africa,African Cup of Nations qualification,False,-234.03355452445658,H
2015-09-05,Liberia,Tunisia,African Cup of Nations qualification,False,-210.7568021967852,H
2015-09-05,Costa Rica,Brazil,Friendly,True,-238.63053757963576,A
2015-09-06,Libya,Cape Verde,African Cup of Nations qualification,True,-70.74493054190543,A
2015-09-06,Wales,Israel,UEFA Euro qualification,False,190.14476583821966,D
2015-09-06,Turkey,Netherlands,UEFA Euro qualification,False,-183.26806202069338,H
2015-09-06,Eswatini,Malawi,African Cup of Nations qualification,False,-75.23817610114747,D
2015-09-06,Sierra Leone,Ivory Coast,African Cup of Nations qualification,True,-387.04573034347686,D
2015-09-06,Norway,Croatia,UEFA Euro qualification,False,-106.58211187946108,H
2015-09-06,Mauritius,Mozambique,African Cup of Nations qualification,False,-135.58514348967947,H
2015-09-06,Malta,Azerbaijan,UEFA Euro qualification,False,-111.84610768559037,D
2015-09-06,Madagascar,Angola,African Cup of Nations qualification,False,-105.75599985320378,D
2015-09-06,Lesotho,Algeria,African Cup of Nations qualification,False,-347.7093476287955,A
2015-09-06,Zimbabwe,Guinea,African Cup of Nations qualification,False,-26.169595694235795,D
2015-09-06,Gambia,Cameroon,African Cup of Nations qualification,False,-187.7330631240436,A
2015-09-06,Latvia,Czech Republic,UEFA Euro qualification,False,-176.4717110725992,A
2015-09-06,Italy,Bulgaria,UEFA Euro qualification,False,392.33764913309255,H
2015-09-06,Iceland,Kazakhstan,UEFA Euro qualification,False,480.6303671537837,D
2015-09-06,Cyprus,Belgium,UEFA Euro qualification,False,-424.45721351207294,A
2015-09-06,Benin,Mali,African Cup of Nations qualification,False,-47.77476503250887,D
2015-09-06,Central African Republic,DR Congo,African Cup of Nations qualification,False,-169.5403715357818,H
2015-09-06,Kenya,Zambia,African Cup of Nations qualification,False,-22.82424786036904,A
2015-09-06,Bosnia and Herzegovina,Andorra,UEFA Euro qualification,False,839.6492764412556,H
2015-09-06,Raetia,Franconia,Benedikt Fontana Cup,False,-60.78404416489798,H
2015-09-07,Romania,Greece,UEFA Euro qualification,False,253.06346687733958,D
2015-09-07,Poland,Gibraltar,UEFA Euro qualification,False,388.75684726503664,H
2015-09-07,Northern Ireland,Hungary,UEFA Euro qualification,False,-33.05753997346619,D
2015-09-07,Republic of Ireland,Georgia,UEFA Euro qualification,False,340.6829078083904,H
2015-09-07,Scotland,Germany,UEFA Euro qualification,False,-309.1408162720213,A
2015-09-07,Finland,Faroe Islands,UEFA Euro qualification,False,446.71734662755534,H
2015-09-07,Myanmar,New Zealand,Friendly,False,-354.8735952828556,D
2015-09-07,Armenia,Denmark,UEFA Euro qualification,False,-139.2935904847334,D
2015-09-07,Albania,Portugal,UEFA Euro qualification,False,-149.370297506445,A
2015-09-07,France,Serbia,Friendly,False,365.3337654138968,H
2015-09-08,Philippines,Uzbekistan,FIFA World Cup qualification,False,-144.14953337537509,A
2015-09-08,Slovakia,Ukraine,UEFA Euro qualification,False,44.76467112168007,D
2015-09-08,Slovenia,Estonia,UEFA Euro qualification,False,212.8669884497574,H
2015-09-08,South Africa,Senegal,Friendly,False,-65.53894631891467,H
2015-09-08,Sweden,Austria,UEFA Euro qualification,False,140.1039176801546,A
2015-09-08,Tajikistan,Australia,FIFA World Cup qualification,False,-294.378643920531,A
2015-09-08,Thailand,Iraq,FIFA World Cup qualification,False,-37.74052084106893,D
2015-09-08,Venezuela,Panama,Friendly,False,76.71225930500941,D
2015-09-08,Aruba,Saint Vincent and the Grenadines,FIFA World Cup qualification,False,-92.0295190779093,H
2015-09-08,Zambia,Gabon,Friendly,False,177.72735167120845,D
2015-09-08,Belize,Canada,FIFA World Cup qualification,False,-120.14310824121526,D
2015-09-08,Guatemala,Antigua and Barbuda,FIFA World Cup qualification,False,216.23779591088555,H
2015-09-08,Haiti,Grenada,FIFA World Cup qualification,False,412.0555400594801,H
2015-09-08,Nicaragua,Jamaica,FIFA World Cup qualification,False,-172.37269025254045,A
2015-09-08,Taiwan,Vietnam,FIFA World Cup qualification,False,-165.88606191983945,A
2015-09-08,Colombia,Peru,Friendly,True,201.14196210473483,D
2015-09-08,Palestine,United Arab Emirates,FIFA World Cup qualification,False,-167.08020525759775,D
2015-09-08,Yemen,Bahrain,FIFA World Cup qualification,True,-251.4612290525124,A
2015-09-08,Nigeria,Niger,Friendly,False,419.70896300502,H
2015-09-08,Hong Kong,Qatar,FIFA World Cup qualification,False,-190.11839833540125,A
2015-09-08,Mexico,Argentina,Friendly,True,-181.42311328820892,D
2015-09-08,United States,Brazil,Friendly,False,-105.58555652461814,A
2015-09-08,Afghanistan,Japan,FIFA World Cup qualification,True,-545.83653828772,A
2015-09-08,Bangladesh,Jordan,FIFA World Cup qualification,False,-329.3803199236727,A
2015-09-08,Belarus,Luxembourg,UEFA Euro qualification,False,418.1512852175438,H
2015-09-08,Cambodia,Syria,FIFA World Cup qualification,False,-516.9899454550466,A
2015-09-08,China,Maldives,FIFA World Cup qualification,False,573.794747082384,H
2015-09-08,Ecuador,Honduras,Friendly,False,297.70275627232604,H
2015-09-08,El Salvador,Curaçao,FIFA World Cup qualification,False,393.14876303199867,H
2015-09-08,England,Switzerland,UEFA Euro qualification,False,225.43702388251495,H
2015-09-08,Moldova,Montenegro,UEFA Euro qualification,False,-73.52581320117088,A
2015-09-08,India,Iran,FIFA World Cup qualification,False,-458.99355258295554,A
2015-09-08,Laos,Kuwait,FIFA World Cup qualification,False,-414.22139667464194,A
2015-09-08,Lebanon,South Korea,FIFA World Cup qualification,False,-262.3566497170002,A
2015-09-08,Liechtenstein,Russia,UEFA Euro qualification,False,-454.3642138713046,A
2015-09-08,Lithuania,San Marino,UEFA Euro qualification,False,573.5780320820372,H
2015-09-08,North Macedonia,Spain,UEFA Euro qualification,False,-448.34785811889356,A
2015-09-08,Malaysia,Saudi Arabia,FIFA World Cup qualification,False,-202.44263556155624,A
2015-09-08,Guam,Oman,FIFA World Cup qualification,False,-353.56438951678683,D
2015-09-12,Rwanda,Gabon,Friendly,False,38.8622737588189,A
2015-09-30,Botswana,Ethiopia,Friendly,False,110.27739970710331,A
2015-10-02,Oman,Syria,Friendly,False,104.695296981703,H
2015-10-03,Jordan,Iraq,Friendly,False,61.528760392960294,H
2015-10-07,Comoros,Lesotho,FIFA World Cup qualification,False,-91.36113252774658,D
2015-10-07,Mauritius,Kenya,FIFA World Cup qualification,False,-126.48538911793162,A
2015-10-07,Seychelles,Burundi,FIFA World Cup qualification,False,-160.38877392515178,A
2015-10-07,South Sudan,Mauritania,FIFA World Cup qualification,False,109.98685662094545,D
2015-10-07,Tanzania,Malawi,FIFA World Cup qualification,False,1.823196814382527,H
2015-10-08,Nigeria,DR Congo,Friendly,True,163.99490754800968,A
2015-10-08,Northern Ireland,Greece,UEFA Euro qualification,False,8.349612781287988,H
2015-10-08,Oman,Iran,FIFA World Cup qualification,False,-112.60370993645802,D
2015-10-08,Portugal,Denmark,UEFA Euro qualification,False,261.5244115241305,H
2015-10-08,Qatar,China,FIFA World Cup qualification,False,69.65314924789413,H
2015-10-08,Romania,Finland,UEFA Euro qualification,False,264.5387127582801,D
2015-10-08,São Tomé and Príncipe,Ethiopia,FIFA World Cup qualification,False,-81.2983772114826,H
2015-10-08,Singapore,Afghanistan,FIFA World Cup qualification,False,178.72154831488388,H
2015-10-08,Scotland,Poland,UEFA Euro qualification,False,45.968566788860244,D
2015-10-08,Liberia,Guinea-Bissau,FIFA World Cup qualification,False,178.93611984771837,D
2015-10-08,Syria,Japan,FIFA World Cup qualification,True,-225.088100155642,A
2015-10-08,Turkmenistan,India,FIFA World Cup qualification,False,236.08015517435297,H
2015-10-08,Venezuela,Paraguay,FIFA World Cup qualification,False,86.2713043475228,A
2015-10-08,Vietnam,Iraq,FIFA World Cup qualification,False,-135.09153844441926,D
2015-10-08,Saudi Arabia,United Arab Emirates,FIFA World Cup qualification,False,-21.209182037787514,H
2015-10-08,Laos,Malaysia,Friendly,True,-215.48018466543112,A
2015-10-08,France,Armenia,Friendly,False,521.0408551147168,H
2015-10-08,Kuwait,South Korea,FIFA World Cup qualification,False,-169.29068682097522,A
2015-10-08,Albania,Serbia,UEFA Euro qualification,False,61.07356786040964,A
2015-10-08,Argentina,Ecuador,FIFA World Cup qualification,False,343.4978926019578,A
2015-10-08,Bahrain,Uzbekistan,FIFA World Cup qualification,False,-48.62376204168072,A
2015-10-08,Bhutan,Maldives,FIFA World Cup qualification,False,-198.24028902727218,A
2015-10-08,Myanmar,Lebanon,FIFA World Cup qualification,True,-232.1654676798271,A
2015-10-08,Chile,Brazil,FIFA World Cup qualification,False,41.284501234558775,H
2015-10-08,Colombia,Peru,FIFA World Cup qualification,False,290.7041709974835,H
2015-10-08,Bolivia,Uruguay,FIFA World Cup qualification,False,-160.26740704627446,A
2015-10-08,Kyrgyzstan,Tajikistan,FIFA World Cup qualification,False,-7.3723432945414515,D
2015-10-08,Georgia,Gibraltar,UEFA Euro qualification,False,149.0121430968195,H
2015-10-08,Hungary,Faroe Islands,UEFA Euro qualification,False,526.3676738836366,H
2015-10-08,Republic of Ireland,Germany,UEFA Euro qualification,False,-273.2044584902426,H
2015-10-08,Jordan,Australia,FIFA World Cup qualification,False,-116.19408344093472,H
2015-10-08,North Korea,Philippines,FIFA World Cup qualification,False,344.567734135564,D
2015-10-08,Timor-Leste,Palestine,FIFA World Cup qualification,False,-419.393468362568,A
2015-10-09,Slovakia,Belarus,UEFA Euro qualification,False,295.7509631009766,A
2015-10-09,Tunisia,Gabon,Friendly,False,182.66064748308463,D
2015-10-09,Thailand,Hong Kong,Friendly,False,270.1606248767746,H
2015-10-09,Switzerland,San Marino,UEFA Euro qualification,False,957.5701176058517,H
2015-10-09,Spain,Luxembourg,UEFA Euro qualification,False,855.3122225770612,H
2015-10-09,Somalia,Niger,FIFA World Cup qualification,True,-361.00899196052615,A
2015-10-09,Slovenia,Lithuania,UEFA Euro qualification,False,320.2584169283473,D
2015-10-09,Morocco,Ivory Coast,Friendly,False,-74.10808384274083,A
2015-10-09,England,Estonia,UEFA Euro qualification,False,543.1023032760249,H
2015-10-09,Moldova,Russia,UEFA Euro qualification,False,-306.23252826822386,A
2015-10-09,North Macedonia,Ukraine,UEFA Euro qualification,False,-282.8450421483178,A
2015-10-09,Liechtenstein,Sweden,UEFA Euro qualification,False,-432.4668423464343,A
2015-10-09,Gambia,Namibia,FIFA World Cup qualification,False,78.1182958668428,D
2015-10-09,Djibouti,Eswatini,FIFA World Cup qualification,False,-215.47754232205784,A
2015-10-09,Burkina Faso,Mali,Friendly,True,-105.470993998018,A
2015-10-09,Algeria,Guinea,Friendly,False,250.3484332027083,A
2015-10-09,Montenegro,Austria,UEFA Euro qualification,False,-107.74140110434132,A
2015-10-10,Israel,Cyprus,UEFA Euro qualification,False,333.8550789225544,A
2015-10-10,Norway,Malta,UEFA Euro qualification,False,522.4546369212198,H
2015-10-10,Madagascar,Central African Republic,FIFA World Cup qualification,False,62.48628038217021,H
2015-10-10,Kosovo,Equatorial Guinea,Friendly,False,156.8340768941075,H
2015-10-10,Kazakhstan,Netherlands,UEFA Euro qualification,False,-461.76077138704363,A
2015-10-10,Iceland,Latvia,UEFA Euro qualification,False,340.0664786812181,D
2015-10-10,United States,Mexico,Friendly,False,15.580595219689258,A
2015-10-10,Czech Republic,Turkey,UEFA Euro qualification,False,120.69957197628082,A
2015-10-10,Andorra,Belgium,UEFA Euro qualification,False,-827.8390683906005,A
2015-10-10,Azerbaijan,Italy,UEFA Euro qualification,False,-338.14194307652747,A
2015-10-10,Eritrea,Botswana,FIFA World Cup qualification,False,-79.7113897796205,A
2015-10-10,Chad,Sierra Leone,FIFA World Cup qualification,False,12.878344440791125,H
2015-10-10,Croatia,Bulgaria,UEFA Euro qualification,False,313.5560116582949,H
2015-10-10,Bosnia and Herzegovina,Wales,UEFA Euro qualification,False,139.70622451709278,H
2015-10-11,Serbia,Portugal,UEFA Euro qualification,False,-106.27828006146638,A
2015-10-11,Poland,Republic of Ireland,UEFA Euro qualification,False,76.05060636667463,H
